innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,Q de Kock,38,5.6
1,Royal Challengers Bangalore,2,M Vohra,61,9.4
1,Royal Challengers Bangalore,3,BB McCullum,121,15.3
1,Royal Challengers Bangalore,4,Mandeep Singh,139,18.1
1,Royal Challengers Bangalore,5,V Kohli,139,18.2
1,Royal Challengers Bangalore,6,Washington Sundar,141,18.6
1,Royal Challengers Bangalore,7,TG Southee,143,19.5
2,Mumbai Indians,1,Ishan Kishan,5,1.6
2,Mumbai Indians,2,SA Yadav,21,4.1
2,Mumbai Indians,3,RG Sharma,21,4.2
2,Mumbai Indians,4,KA Pollard,47,8.1
2,Mumbai Indians,5,JP Duminy,84,12.6
2,Mumbai Indians,6,KH Pandya,140,19.3
2,Mumbai Indians,7,HH Pandya,143,20.1
