innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rising Pune Supergiant,1,AM Rahane,6,8,RA Tripathi,11,11,18,19
1,Rising Pune Supergiant,2,SPD Smith,14,14,RA Tripathi,26,17,40,31
1,Rising Pune Supergiant,3,MK Tiwary,19,15,SPD Smith,31,18,50,33
1,Rising Pune Supergiant,4,MK Tiwary,25,20,MS Dhoni,21,17,49,37
2,Royal Challengers Bangalore,1,TM Head,2,5,V Kohli,9,7,11,12
2,Royal Challengers Bangalore,2,V Kohli,17,8,AB de Villiers,3,8,21,16
2,Royal Challengers Bangalore,3,KM Jadhav,7,12,V Kohli,4,6,12,18
2,Royal Challengers Bangalore,4,Sachin Baby,2,4,V Kohli,1,2,3,6
2,Royal Challengers Bangalore,5,STR Binny,1,7,V Kohli,0,0,1,7
2,Royal Challengers Bangalore,6,P Negi,3,7,V Kohli,9,10,13,17
2,Royal Challengers Bangalore,7,AF Milne,5,8,V Kohli,5,6,10,14
2,Royal Challengers Bangalore,8,V Kohli,8,4,S Badree,2,7,11,11
2,Royal Challengers Bangalore,9,S Aravind,0,1,V Kohli,2,5,2,6
2,Royal Challengers Bangalore,10,S Aravind,8,4,YS Chahal,4,9,12,13
