innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,AF Milne,4.0,0,35,0,8.75,10,2,0
1,Royal Challengers Bangalore,P Negi,4.0,0,18,1,4.5,12,1,0
1,Royal Challengers Bangalore,S Aravind,4.0,0,30,0,7.5,7,0,0
1,Royal Challengers Bangalore,S Badree,4.0,0,31,1,7.75,8,0,0
1,Royal Challengers Bangalore,STR Binny,2.0,0,17,1,8.5,2,0,0
1,Royal Challengers Bangalore,YS Chahal,2.0,0,25,0,12.5,1,0,0
2,Rising Pune Supergiant,DL Chahar,2.0,0,18,0,9.0,3,0,0
2,Rising Pune Supergiant,DT Christian,4.0,0,25,1,6.25,10,0,0
2,Rising Pune Supergiant,Imran Tahir,4.0,0,18,3,4.5,12,0,0
2,Rising Pune Supergiant,JD Unadkat,4.0,0,19,1,4.75,10,1,0
2,Rising Pune Supergiant,LH Ferguson,4.0,0,7,2,1.75,17,1,0
2,Rising Pune Supergiant,Washington Sundar,2.0,0,7,1,3.5,5,0,0
