match_number,date,opponent,catches,stumpings,run_outs
23,2015-04-25,Mumbai Indians,2,0,0
41,2015-05-07,Rajasthan Royals,1,0,0
48,2015-05-11,Kings XI Punjab,1,0,0
52,2015-05-15,Royal Challengers Bangalore,0,0,1
