match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2023-04-01,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",12,10,0,1,120.0,c SN Khan b KK Ahmed,5
6,2023-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",21,18,0,1,116.67,b MM Ali,5
10,2023-04-07,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10,13,2,0,76.92,not out,5
15,2023-04-10,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",65,30,6,5,216.67,c Shahbaz Ahmed b KV Sharma,5
21,2023-04-15,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15,11,0,2,136.36,c JM Sharma b SM Curran,6
26,2023-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",21,16,2,0,131.25,c SV Samson b Sandeep Sharma,5
30,2023-04-22,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,c DA Miller b MM Sharma,6
38,2023-04-28,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",72,40,6,5,180.0,c JM Sharma b SM Curran,4
43,2023-05-01,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",13,19,0,1,68.42,c SS Prabhudessai b KV Sharma,5
45,2023-05-03,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,4,1,0,150.0,b RA Jadeja,5
51,2023-05-07,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4,9,0,0,44.44,c Mohammed Shami b MM Sharma,4
58,2023-05-13,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",40,25,2,3,160.0,c Abdul Samad b Abhishek Sharma,4
63,2023-05-16,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",89,47,4,8,189.36,not out,5
68,2023-05-20,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,2,0,0,0.0,c VR Iyer b VG Arora,4
72,2023-05-24,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",40,27,5,1,148.15,"run out (Ishan Kishan, TH David)",4
