match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,15,2,5.0,6,1,0
21,2013-04-16,Delhi Daredevils,M Chinnaswamy Stadium,2.0,0,13,0,6.5,3,0,0
37,2013-04-27,Mumbai Indians,Wankhede Stadium,4.0,0,43,1,10.75,1,0,0
57,2013-05-10,Delhi Daredevils,Feroz Shah Kotla,1.0,0,20,0,20.0,0,1,0
