match_number,date,opponent,catches,stumpings,run_outs
26,2014-05-05,Delhi Daredevils,0,0,1
29,2014-05-07,Kings XI Punjab,1,0,0
33,2014-05-10,Mumbai Indians,1,0,0
42,2014-05-18,Royal Challengers Bangalore,1,0,0
