innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,64,2,30,12.8,9,9
1,Royal Challengers Bengaluru,middle,67,3,54,7.44,10,24
1,Royal Challengers Bengaluru,powerplay,38,3,36,6.33,5,17
2,Gujarat Titans,death,74,1,38,11.68,11,9
2,Gujarat Titans,middle,58,0,37,9.41,9,12
2,Gujarat Titans,powerplay,38,1,32,7.12,5,15
