innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Arshad Khan,2.0,0,17,1,8.5,5,1,0
1,Gujarat Titans,I Sharma,2.0,0,27,1,13.5,4,0,0
1,Gujarat Titans,M Prasidh Krishna,4.0,0,26,1,6.5,12,0,0
1,Gujarat Titans,Mohammed Siraj,4.0,0,19,3,4.75,12,1,0
1,Gujarat Titans,R Sai Kishore,4.0,0,22,2,5.5,11,1,0
1,Gujarat Titans,Rashid Khan,4.0,0,54,0,13.5,6,0,0
2,Royal Challengers Bengaluru,B Kumar,4.0,0,23,1,5.75,10,0,0
2,Royal Challengers Bengaluru,JR Hazlewood,3.5,0,43,1,11.22,10,1,0
2,Royal Challengers Bengaluru,KH Pandya,3.0,0,34,0,11.33,2,0,0
2,Royal Challengers Bengaluru,LS Livingstone,1.0,0,12,0,12.0,2,0,0
2,Royal Challengers Bengaluru,Rasikh Salam,3.0,0,35,0,11.67,5,0,0
2,Royal Challengers Bengaluru,Yash Dayal,3.0,0,20,0,6.67,7,0,0
