innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,Q de Kock,23,15,RG Sharma,25,14,49,29
1,Mumbai Indians,2,SA Yadav,24,17,RG Sharma,10,9,39,26
1,Mumbai Indians,3,Ishan Kishan,0,1,SA Yadav,0,0,0,1
1,Mumbai Indians,4,SA Yadav,16,11,KH Pandya,12,17,29,28
1,Mumbai Indians,5,SA Yadav,39,19,HH Pandya,30,19,76,36
2,Rajasthan Royals,1,YBK Jaiswal,0,2,JC Buttler,0,0,0,2
2,Rajasthan Royals,2,SPD Smith,6,7,JC Buttler,1,1,7,8
2,Rajasthan Royals,3,SV Samson,0,3,JC Buttler,5,4,5,7
2,Rajasthan Royals,4,MK Lomror,11,13,JC Buttler,18,19,30,32
2,Rajasthan Royals,5,JC Buttler,46,20,TK Curran,9,12,56,32
2,Rajasthan Royals,6,R Tewatia,4,3,TK Curran,6,4,10,7
2,Rajasthan Royals,7,R Tewatia,1,3,JC Archer,4,1,5,4
2,Rajasthan Royals,8,S Gopal,1,2,JC Archer,1,1,2,3
2,Rajasthan Royals,9,AS Rajpoot,2,4,JC Archer,19,9,21,13
2,Rajasthan Royals,10,AS Rajpoot,0,1,Kartik Tyagi,0,0,0,1
