innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,AC Gilchrist,3,8,0,0,37.5,c AA Jhunjhunwala b R Sharma,1
1,Kings XI Punjab,PC Valthaty,23,22,4,0,104.55,c B Kumar b R Sharma,2
1,Kings XI Punjab,SE Marsh,32,28,3,1,114.29,b B Kumar,3
1,Kings XI Punjab,KD Karthik,30,27,3,0,111.11,c AA Jhunjhunwala b MR Marsh,4
1,Kings XI Punjab,DJ Hussey,4,5,0,0,80.0,c RV Uthappa b B Kumar,5
1,Kings XI Punjab,Mandeep Singh,6,11,0,0,54.55,c Yuvraj Singh b WD Parnell,6
1,Kings XI Punjab,SD Chitnis,9,9,1,0,100.0,c AA Jhunjhunwala b WD Parnell,7
1,Kings XI Punjab,RJ Harris,4,4,1,0,100.0,c Yuvraj Singh b MR Marsh,8
1,Kings XI Punjab,P Kumar,3,5,0,0,60.0,not out,9
1,Kings XI Punjab,SJ Srivastava,1,1,0,0,100.0,not out,10
2,Pune Warriors,JD Ryder,15,18,3,0,83.33,c DJ Hussey b BA Bhatt,1
2,Pune Warriors,MK Pandey,28,30,3,0,93.33,b P Kumar,2
2,Pune Warriors,RV Uthappa,22,18,3,0,122.22,c SJ Srivastava b RJ Harris,3
2,Pune Warriors,Yuvraj Singh,35,15,5,2,233.33,c & b SJ Srivastava,4
2,Pune Warriors,CJ Ferguson,6,14,0,0,42.86,not out,5
2,Pune Warriors,AA Jhunjhunwala,0,3,0,0,0.0,c AC Gilchrist b SJ Srivastava,6
2,Pune Warriors,MR Marsh,2,6,0,0,33.33,not out,7
