innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,AC Gilchrist,3,8,PC Valthaty,21,16,25,24
1,Kings XI Punjab,2,PC Valthaty,2,6,SE Marsh,22,16,25,22
1,Kings XI Punjab,3,KD Karthik,20,18,SE Marsh,10,12,30,30
1,Kings XI Punjab,4,DJ Hussey,4,5,KD Karthik,9,6,14,11
1,Kings XI Punjab,5,Mandeep Singh,4,4,KD Karthik,1,3,6,7
1,Kings XI Punjab,6,Mandeep Singh,2,7,SD Chitnis,8,7,10,14
1,Kings XI Punjab,7,RJ Harris,4,4,SD Chitnis,0,0,4,4
1,Kings XI Punjab,8,P Kumar,1,1,SD Chitnis,1,2,2,3
1,Kings XI Punjab,9,P Kumar,2,4,SJ Srivastava,1,1,3,5
2,Pune Warriors,1,JD Ryder,15,18,MK Pandey,14,10,32,28
2,Pune Warriors,2,MK Pandey,9,13,RV Uthappa,22,18,37,31
2,Pune Warriors,3,MK Pandey,5,7,Yuvraj Singh,10,7,15,14
2,Pune Warriors,4,CJ Ferguson,5,12,Yuvraj Singh,25,8,32,20
2,Pune Warriors,5,AA Jhunjhunwala,0,3,CJ Ferguson,0,0,1,2
2,Pune Warriors,6,MR Marsh,2,6,CJ Ferguson,1,2,3,8
