innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,23,4,30,4.6,2,14
1,Kings XI Punjab,middle,62,3,54,6.89,6,18
1,Kings XI Punjab,powerplay,34,1,36,5.67,5,18
2,Pune Warriors,death,44,3,36,7.33,6,18
2,Pune Warriors,middle,44,1,36,7.33,4,12
2,Pune Warriors,powerplay,32,1,31,6.19,6,19
