innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,14,6,Sunrisers Hyderabad,GJ Maxwell,Umran Malik,BNJ Oxenford,,struck down,False
2,15,6,Royal Challengers Bangalore,Shashank Singh,PWH de Silva,N Pandit,,struck down,True
2,17,2,Sunrisers Hyderabad,Shashank Singh,PWH de Silva,N Pandit,,upheld,False
2,17,4,Sunrisers Hyderabad,Umran Malik,PWH de Silva,N Pandit,,struck down,True
