innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,0,1.1
1,Royal Challengers Bangalore,2,RM Patidar,105,13.2
1,Royal Challengers Bangalore,3,GJ Maxwell,159,19.2
2,Sunrisers Hyderabad,1,KS Williamson,0,1.1
2,Sunrisers Hyderabad,2,Abhishek Sharma,1,1.5
2,Sunrisers Hyderabad,3,AK Markram,51,9.2
2,Sunrisers Hyderabad,4,N Pooran,89,13.1
2,Sunrisers Hyderabad,5,J Suchith,104,15.2
2,Sunrisers Hyderabad,6,RA Tripathi,114,16.4
2,Sunrisers Hyderabad,7,Kartik Tyagi,114,16.5
2,Sunrisers Hyderabad,8,Shashank Singh,114,17.3
2,Sunrisers Hyderabad,9,Umran Malik,114,17.4
2,Sunrisers Hyderabad,10,B Kumar,125,20.2
