match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
72,2023-05-24,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",0,7,0,0,0.0,b Akash Madhwal,11
