match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,28,13,3,2,215.38,st RV Uthappa b KC Cariappa,5
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,46,28,5,2,164.29,c S Dhawan b TA Boult,4
16,2015-04-19,Mumbai Indians,M Chinnaswamy Stadium,41,11,5,3,372.73,c KA Pollard b JJ Bumrah,5
20,2015-04-22,Chennai Super Kings,M Chinnaswamy Stadium,14,10,0,2,140.0,"run out (DR Smith, MS Dhoni)",5
22,2015-04-24,Rajasthan Royals,"Sardar Patel Stadium, Motera",47,34,6,0,138.24,not out,3
29,2015-04-29,Rajasthan Royals,M Chinnaswamy Stadium,57,45,9,1,126.67,"run out (DJ Hooda, SV Samson)",3
33,2015-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,2,4,0,0,50.0,b PP Chawla,3
37,2015-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",21,14,5,0,150.0,c F du Plessis b IC Pandey,3
40,2015-05-06,Kings XI Punjab,M Chinnaswamy Stadium,47,24,3,4,195.83,not out,3
46,2015-05-10,Mumbai Indians,Wankhede Stadium,133,59,19,4,225.42,not out,3
50,2015-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",10,9,1,0,111.11,c BE Hendricks b AR Patel,3
52,2015-05-15,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,0.0,c DW Steyn b MC Henriques,3
58,2015-05-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,66,38,4,4,173.68,"run out (STR Binny, JP Faulkner)",3
59,2015-05-22,Chennai Super Kings,JSCA International Stadium Complex,1,3,0,0,33.33,lbw b A Nehra,3
