match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2024-03-24,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",11,9,2,0,122.22,c KL Rahul b Naveen-ul-Haq,2
9,2024-03-28,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",11,16,0,0,68.75,lbw b Kuldeep Yadav,2
14,2024-04-01,Mumbai Indians,"Wankhede Stadium, Mumbai",13,16,2,0,81.25,c PP Chawla b Akash Madhwal,2
19,2024-04-06,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",100,58,9,4,172.41,not out,2
24,2024-04-10,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",8,10,0,0,80.0,c R Tewatia b Rashid Khan,2
31,2024-04-16,Kolkata Knight Riders,"Eden Gardens, Kolkata",107,60,9,6,178.33,not out,2
38,2024-04-22,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",35,25,6,0,140.0,b PP Chawla,2
44,2024-04-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,18,4,1,188.89,b Yash Thakur,2
50,2024-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,1,0,0,0.0,c M Jansen b B Kumar,2
56,2024-05-07,Delhi Capitals,"Arun Jaitley Stadium, Delhi",19,17,2,1,111.76,b AR Patel,2
61,2024-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",21,25,2,0,84.0,c TU Deshpande b Simarjeet Singh,2
