innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Ankit Sharma,3.0,0,26,1,8.67,8,0,0
1,Rajasthan Royals,CH Morris,4.0,0,19,1,4.75,14,0,0
1,Rajasthan Royals,DJ Hooda,2.0,0,22,0,11.0,2,1,0
1,Rajasthan Royals,JP Faulkner,4.0,0,26,1,6.5,11,1,0
1,Rajasthan Royals,PV Tambe,4.0,0,36,1,9.0,6,0,0
1,Rajasthan Royals,SR Watson,2.0,0,20,0,10.0,4,1,0
1,Rajasthan Royals,STR Binny,1.0,0,5,0,5.0,4,0,0
2,Chennai Super Kings,A Nehra,4.0,0,32,0,8.0,7,1,0
2,Chennai Super Kings,DJ Bravo,2.2,0,30,1,12.86,3,0,0
2,Chennai Super Kings,IC Pandey,2.0,0,12,0,6.0,6,0,0
2,Chennai Super Kings,MM Sharma,4.0,0,33,0,8.25,7,0,0
2,Chennai Super Kings,R Ashwin,2.0,0,21,0,10.5,0,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,29,1,7.25,7,0,0
