innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,88,0,30,17.6,14,2
1,Lucknow Super Giants,middle,78,0,54,8.67,7,12
1,Lucknow Super Giants,powerplay,44,0,36,7.33,6,16
2,Kolkata Knight Riders,death,74,4,30,14.8,10,6
2,Kolkata Knight Riders,middle,74,2,54,8.22,8,18
2,Kolkata Knight Riders,powerplay,60,2,36,10.0,13,19
