match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2019-03-24,Delhi Capitals,Wankhede Stadium,32,15,5,1,213.33,c R Tewatia b TA Boult,7
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1,2,0,0,50.0,c Navdeep Saini b UT Yadav,6
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,10,5,2,0,200.0,c M Ashwin b GC Viljoen,7
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,42,32,5,1,131.25,c RA Jadeja b MM Sharma,5
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,6,13,0,0,46.15,c JM Bairstow b S Kaul,5
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,1,2,0,0,50.0,c DA Miller b Mohammed Shami,7
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,11,21,1,0,52.38,c Milind Kumar b Mohammed Siraj,5
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,37,26,5,0,142.31,not out,5
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,2,2,0,0,100.0,not out,7
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,1,3,0,0,33.33,c MJ Santner b Imran Tahir,4
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,24,18,0,2,133.33,c & b PP Chawla,7
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,9,3,0,1,300.0,not out,7
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,0,1,0,0,0.0,c & b Imran Tahir,5
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,7,7,0,0,100.0,c & b SN Thakur,5
