match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2019-03-24,Delhi Capitals,Wankhede Stadium,2.0,0,21,0,10.5,3,0,0
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,28,0,7.0,5,0,0
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,43,2,10.75,2,1,0
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,2.0,0,12,0,6.0,5,2,0
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2.0,0,9,0,4.5,4,0,0
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,2.0,0,17,0,8.5,2,0,0
27,2019-04-13,Rajasthan Royals,Wankhede Stadium,4.0,0,34,3,8.5,8,1,0
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,1.0,0,10,0,10.0,1,0,0
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,2.0,0,7,1,3.5,6,0,0
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,24,0,12.0,1,0,0
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,7,2,2.33,12,0,0
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,3.0,0,27,0,9.0,5,0,0
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,22,2,5.5,6,1,0
56,2019-05-05,Kolkata Knight Riders,Wankhede Stadium,4.0,0,14,0,3.5,11,1,0
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,21,1,5.25,13,0,0
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,3.0,0,39,1,13.0,8,0,0
