innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,50,5,30,10.0,6,11
1,Royal Challengers Bangalore,middle,66,3,54,7.33,5,14
1,Royal Challengers Bangalore,powerplay,57,0,36,9.5,8,14
2,Chennai Super Kings,death,42,4,30,8.4,4,11
2,Chennai Super Kings,middle,67,4,54,7.44,8,18
2,Chennai Super Kings,powerplay,51,0,36,8.5,8,14
