innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,19,15,Shubman Gill,11,9,31,24
1,Gujarat Titans,2,Shubman Gill,20,13,B Sai Sudharsan,7,9,33,22
1,Gujarat Titans,3,Azmatullah Omarzai,17,11,B Sai Sudharsan,22,15,40,26
1,Gujarat Titans,4,B Sai Sudharsan,16,14,DA Miller,12,11,29,25
1,Gujarat Titans,5,V Shankar,1,1,B Sai Sudharsan,0,1,1,2
1,Gujarat Titans,6,R Tewatia,22,15,V Shankar,2,2,27,16
1,Gujarat Titans,7,Rashid Khan,4,3,V Shankar,3,2,7,5
2,Mumbai Indians,1,Ishan Kishan,0,4,RG Sharma,0,0,0,4
2,Mumbai Indians,2,Naman Dhir,20,10,RG Sharma,8,4,30,14
2,Mumbai Indians,3,RG Sharma,35,25,D Brevis,42,30,77,55
2,Mumbai Indians,4,Tilak Varma,18,14,D Brevis,4,8,22,22
2,Mumbai Indians,5,TH David,11,10,Tilak Varma,1,3,13,13
2,Mumbai Indians,6,Tilak Varma,6,2,HH Pandya,0,0,6,2
2,Mumbai Indians,7,G Coetzee,1,3,HH Pandya,1,1,2,4
2,Mumbai Indians,8,HH Pandya,10,3,SZ Mulani,0,0,10,3
2,Mumbai Indians,9,PP Chawla,0,1,SZ Mulani,0,0,0,1
2,Mumbai Indians,10,JJ Bumrah,1,1,SZ Mulani,1,1,2,2
