innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,RD Gaikwad,79,50,3,7,158.0,c RR Rossouw b C Sakariya,1
1,Chennai Super Kings,DP Conway,87,52,11,3,167.31,c Aman Hakim Khan b A Nortje,2
1,Chennai Super Kings,S Dube,22,9,0,3,244.44,c Lalit Yadav b KK Ahmed,3
1,Chennai Super Kings,MS Dhoni,5,4,0,0,125.0,not out,4
1,Chennai Super Kings,RA Jadeja,20,7,3,1,285.71,not out,5
2,Delhi Capitals,PP Shaw,5,7,1,0,71.43,c AT Rayudu b TU Deshpande,1
2,Delhi Capitals,DA Warner,86,58,7,5,148.28,c RD Gaikwad b M Pathirana,2
2,Delhi Capitals,PD Salt,3,6,0,0,50.0,c AM Rahane b DL Chahar,3
2,Delhi Capitals,RR Rossouw,0,1,0,0,0.0,b DL Chahar,4
2,Delhi Capitals,YV Dhull,13,15,1,0,86.67,c TU Deshpande b RA Jadeja,5
2,Delhi Capitals,AR Patel,15,8,1,1,187.5,c RD Gaikwad b DL Chahar,6
2,Delhi Capitals,Aman Hakim Khan,7,9,1,0,77.78,c MM Ali b M Pathirana,7
2,Delhi Capitals,Lalit Yadav,6,12,0,0,50.0,c MM Ali b M Theekshana,8
2,Delhi Capitals,A Nortje,0,1,0,0,0.0,not out,9
2,Delhi Capitals,Kuldeep Yadav,0,1,0,0,0.0,lbw b M Theekshana,10
2,Delhi Capitals,C Sakariya,0,2,0,0,0.0,not out,11
