innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,75,2,30,15.0,11,7
1,Chennai Super Kings,middle,96,1,54,10.67,12,11
1,Chennai Super Kings,powerplay,52,0,36,8.67,8,13
2,Delhi Capitals,death,30,4,30,6.0,3,13
2,Delhi Capitals,middle,82,2,54,9.11,9,14
2,Delhi Capitals,powerplay,34,3,36,5.67,5,22
