match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
5,Punjab Kings,B Sai Sudharsan,74,41,5,6,180.49,c Shashank Singh b Arshdeep Singh
5,Punjab Kings,Shubman Gill,33,14,2,3,235.71,c Priyansh Arya b GJ Maxwell
5,Punjab Kings,JC Buttler,54,33,4,2,163.64,b M Jansen
5,Punjab Kings,SE Rutherford,46,28,4,3,164.29,b Arshdeep Singh
5,Punjab Kings,R Tewatia,6,2,0,1,300.0,run out (Arshdeep Singh)
5,Punjab Kings,M Shahrukh Khan,6,1,0,1,600.0,not out
5,Punjab Kings,Arshad Khan,1,1,0,0,100.0,not out
9,Mumbai Indians,B Sai Sudharsan,63,41,4,2,153.66,lbw b TA Boult
9,Mumbai Indians,Shubman Gill,38,27,4,1,140.74,c Naman Dhir b HH Pandya
9,Mumbai Indians,JC Buttler,39,24,5,1,162.5,c RD Rickelton b Mujeeb Ur Rahman
9,Mumbai Indians,M Shahrukh Khan,9,7,0,1,128.57,c Tilak Varma b HH Pandya
9,Mumbai Indians,SE Rutherford,18,11,0,2,163.64,c MJ Santner b DL Chahar
9,Mumbai Indians,R Tewatia,0,0,0,0,0.0,run out (HH Pandya)
9,Mumbai Indians,Rashid Khan,6,4,0,1,150.0,c HH Pandya b PVSN Raju
9,Mumbai Indians,K Rabada,7,5,0,1,140.0,not out
9,Mumbai Indians,R Sai Kishore,1,1,0,0,100.0,run out (RD Rickelton)
14,Royal Challengers Bengaluru,B Sai Sudharsan,49,36,7,1,136.11,c JM Sharma b JR Hazlewood
14,Royal Challengers Bengaluru,Shubman Gill,14,14,1,1,100.0,c LS Livingstone b B Kumar
14,Royal Challengers Bengaluru,JC Buttler,73,39,5,6,187.18,not out
14,Royal Challengers Bengaluru,SE Rutherford,30,18,1,3,166.67,not out
19,Sunrisers Hyderabad,B Sai Sudharsan,5,9,0,0,55.56,c Aniket Verma b Mohammed Shami
19,Sunrisers Hyderabad,Shubman Gill,61,43,9,0,141.86,not out
19,Sunrisers Hyderabad,JC Buttler,0,3,0,0,0.0,c H Klaasen b PJ Cummins
19,Sunrisers Hyderabad,Washington Sundar,49,29,5,2,168.97,c Aniket Verma b Mohammed Shami
19,Sunrisers Hyderabad,SE Rutherford,35,16,6,1,218.75,not out
