innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,JD Ryder,15,10,GC Smith,12,14,28,24
1,Pune Warriors,2,JD Ryder,30,10,M Manhas,20,18,54,27
1,Pune Warriors,3,Yuvraj Singh,1,2,JD Ryder,15,7,16,9
1,Pune Warriors,4,RV Uthappa,4,10,Yuvraj Singh,15,11,19,21
1,Pune Warriors,5,MD Mishra,7,11,Yuvraj Singh,21,12,29,23
1,Pune Warriors,6,WD Parnell,10,9,Yuvraj Singh,29,7,41,16
2,Delhi Daredevils,1,DA Warner,46,28,V Sehwag,22,14,75,42
2,Delhi Daredevils,2,V Sehwag,15,9,IK Pathan,7,8,22,17
2,Delhi Daredevils,3,NV Ojha,11,8,IK Pathan,7,8,19,16
2,Delhi Daredevils,4,NV Ojha,0,1,MS Wade,0,0,0,1
2,Delhi Daredevils,5,Y Venugopal Rao,1,4,MS Wade,3,4,4,8
2,Delhi Daredevils,6,Y Venugopal Rao,20,13,AJ Finch,25,12,47,25
2,Delhi Daredevils,7,JR Hopes,3,2,Y Venugopal Rao,10,3,13,5
2,Delhi Daredevils,8,JR Hopes,10,2,S Nadeem,0,0,10,2
