innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,59,1,30,11.8,7,6
1,Pune Warriors,middle,65,3,54,7.22,7,24
1,Pune Warriors,powerplay,63,1,36,10.5,10,16
2,Delhi Daredevils,death,74,4,41,10.83,9,13
2,Delhi Daredevils,middle,50,3,40,7.5,5,12
2,Delhi Daredevils,powerplay,66,0,35,11.31,11,14
