innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,AB Dinda,4.0,0,42,2,10.5,10,1,0
1,Delhi Daredevils,IK Pathan,3.0,0,28,0,9.33,7,1,0
1,Delhi Daredevils,JR Hopes,4.0,0,26,1,6.5,9,1,0
1,Delhi Daredevils,S Nadeem,4.0,0,39,2,9.75,9,1,0
1,Delhi Daredevils,UT Yadav,4.0,0,36,0,9.0,8,1,1
1,Delhi Daredevils,Y Venugopal Rao,1.0,0,14,0,14.0,3,0,0
2,Pune Warriors,AA Jhunjhunwala,1.0,0,11,0,11.0,1,1,0
2,Pune Warriors,AC Thomas,2.0,0,22,0,11.0,6,0,0
2,Pune Warriors,JD Ryder,3.2,0,34,1,10.2,6,0,0
2,Pune Warriors,R Sharma,4.0,0,29,1,7.25,6,0,0
2,Pune Warriors,SB Wagh,3.0,0,38,0,12.67,4,2,0
2,Pune Warriors,WD Parnell,2.0,0,26,0,13.0,4,2,0
2,Pune Warriors,Yuvraj Singh,4.0,0,29,4,7.25,12,0,0
