innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,48,3,30,9.6,5,10
1,Royal Challengers Bengaluru,middle,73,2,54,8.11,8,17
1,Royal Challengers Bengaluru,powerplay,61,1,36,10.17,9,13
2,Kolkata Knight Riders,death,58,1,36,9.67,6,6
2,Kolkata Knight Riders,middle,64,2,35,10.97,8,12
2,Kolkata Knight Riders,powerplay,64,0,30,12.8,8,9
