innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,4.0,0,29,2,7.25,11,1,0
1,Kolkata Knight Riders,AS Roy,2.0,0,6,0,3.0,7,0,0
1,Kolkata Knight Riders,CV Varun,2.0,0,20,0,10.0,3,0,0
1,Kolkata Knight Riders,Harshit Rana,4.0,0,39,2,9.75,6,1,0
1,Kolkata Knight Riders,MA Starc,4.0,0,47,0,11.75,7,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,40,1,10.0,6,0,0
2,Royal Challengers Bengaluru,AS Joseph,2.0,0,34,0,17.0,5,0,0
2,Royal Challengers Bengaluru,C Green,1.0,0,7,0,7.0,2,0,0
2,Royal Challengers Bengaluru,Mayank Dagar,2.5,0,23,1,8.12,5,0,0
2,Royal Challengers Bengaluru,Mohammed Siraj,3.0,0,46,0,15.33,3,2,0
2,Royal Challengers Bengaluru,Vijaykumar Vyshak,4.0,0,23,1,5.75,6,0,0
2,Royal Challengers Bengaluru,Yash Dayal,4.0,0,46,1,11.5,6,2,0
