innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,SS Iyer,1,1.3
1,Delhi Daredevils,2,Q de Kock,2,1.5
1,Delhi Daredevils,3,SV Samson,32,5.6
1,Delhi Daredevils,4,KK Nair,137,17.2
1,Delhi Daredevils,5,CH Morris,137,17.4
1,Delhi Daredevils,6,SW Billings,174,19.4
1,Delhi Daredevils,7,CR Brathwaite,182,20.2
1,Delhi Daredevils,8,RR Pant,186,20.6
2,Kolkata Knight Riders,1,G Gambhir,21,3.6
2,Kolkata Knight Riders,2,PP Chawla,33,5.4
2,Kolkata Knight Riders,3,YK Pathan,58,8.5
2,Kolkata Knight Riders,4,SA Yadav,94,12.2
2,Kolkata Knight Riders,5,R Sathish,107,14.3
2,Kolkata Knight Riders,6,AD Russell,151,17.6
2,Kolkata Knight Riders,7,JO Holder,152,18.2
2,Kolkata Knight Riders,8,RV Uthappa,153,18.4
2,Kolkata Knight Riders,9,SP Narine,159,19.2
2,Kolkata Knight Riders,10,UT Yadav,159,19.3
