innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,0,1.1
1,Sunrisers Hyderabad,2,TM Head,55,7.5
1,Sunrisers Hyderabad,3,Ishan Kishan,143,14.2
1,Sunrisers Hyderabad,4,H Klaasen,162,16.5
1,Sunrisers Hyderabad,5,Nithish Kumar Reddy,195,19.3
1,Sunrisers Hyderabad,6,Aniket Verma,209,20.4
2,Rajasthan Royals,1,V Suryavanshi,1,1.2
2,Rajasthan Royals,2,Dhruv Jurel,1,1.4
2,Rajasthan Royals,3,LG Pretorius,1,1.6
2,Rajasthan Royals,4,YBK Jaiswal,2,2.4
2,Rajasthan Royals,5,R Parag,9,3.6
2,Rajasthan Royals,6,D Ferreira,127,15.6
2,Rajasthan Royals,7,RA Jadeja,129,16.3
2,Rajasthan Royals,8,JC Archer,140,17.5
2,Rajasthan Royals,9,Ravi Bishnoi,140,17.6
2,Rajasthan Royals,10,TU Deshpande,159,19.6
