innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,JC Archer,4.0,0,37,2,9.25,13,0,0
1,Rajasthan Royals,N Burger,4.0,0,31,0,7.75,11,0,0
1,Rajasthan Royals,R Parag,1.0,0,5,1,5.0,1,0,0
1,Rajasthan Royals,Ravi Bishnoi,3.0,0,35,0,11.67,1,0,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,52,1,13.0,6,4,0
1,Rajasthan Royals,TU Deshpande,4.0,0,55,1,13.75,7,4,0
2,Sunrisers Hyderabad,E Malinga,4.0,0,31,2,7.75,6,1,0
2,Sunrisers Hyderabad,Harsh Dubey,2.0,0,22,0,11.0,4,2,0
2,Sunrisers Hyderabad,Nithish Kumar Reddy,2.0,0,19,0,9.5,3,1,0
2,Sunrisers Hyderabad,PP Hinge,4.0,0,34,4,8.5,14,2,0
2,Sunrisers Hyderabad,Sakib Hussain,4.0,0,24,4,6.0,14,3,0
2,Sunrisers Hyderabad,Shivang Kumar,3.0,0,28,0,9.33,5,0,0
