innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,E Lewis,14,13,YBK Jaiswal,12,9,27,22
1,Rajasthan Royals,2,SV Samson,3,5,E Lewis,10,6,14,11
1,Rajasthan Royals,3,S Dube,0,3,SV Samson,0,1,0,4
1,Rajasthan Royals,4,GD Phillips,4,9,S Dube,3,5,7,14
1,Rajasthan Royals,5,DA Miller,2,3,GD Phillips,0,4,2,7
1,Rajasthan Royals,6,R Tewatia,12,20,DA Miller,9,12,21,32
1,Rajasthan Royals,7,DA Miller,3,5,S Gopal,0,1,3,6
1,Rajasthan Royals,8,DA Miller,1,3,C Sakariya,1,1,2,4
1,Rajasthan Royals,9,K Yadav,0,3,C Sakariya,5,10,6,12
1,Rajasthan Royals,10,Mustafizur Rahman,8,7,K Yadav,0,1,8,8
2,Mumbai Indians,1,RG Sharma,22,13,Ishan Kishan,1,7,23,20
2,Mumbai Indians,2,SA Yadav,13,8,Ishan Kishan,19,6,33,14
2,Mumbai Indians,3,HH Pandya,5,6,Ishan Kishan,30,12,38,16
