innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RD Rickelton,19,12,RG Sharma,12,5,33,17
1,Mumbai Indians,2,WG Jacks,16,15,RD Rickelton,39,20,55,35
1,Mumbai Indians,3,SA Yadav,15,11,WG Jacks,13,6,28,17
1,Mumbai Indians,4,Tilak Varma,6,5,SA Yadav,15,4,21,9
1,Mumbai Indians,5,SA Yadav,14,6,HH Pandya,5,7,20,13
1,Mumbai Indians,6,Naman Dhir,11,7,SA Yadav,10,7,23,14
1,Mumbai Indians,7,C Bosch,20,10,Naman Dhir,8,3,28,13
1,Mumbai Indians,8,DL Chahar,1,1,Naman Dhir,6,1,7,2
2,Lucknow Super Giants,1,MR Marsh,8,6,AK Markram,9,11,18,16
2,Lucknow Super Giants,2,N Pooran,27,15,MR Marsh,13,6,42,21
2,Lucknow Super Giants,3,RR Pant,4,2,MR Marsh,0,0,4,2
2,Lucknow Super Giants,4,A Badoni,32,17,MR Marsh,13,12,46,29
2,Lucknow Super Giants,5,DA Miller,21,13,A Badoni,3,5,25,18
2,Lucknow Super Giants,6,Abdul Samad,2,3,DA Miller,3,3,6,6
2,Lucknow Super Giants,7,Ravi Bishnoi,1,2,Abdul Samad,0,1,1,3
2,Lucknow Super Giants,8,Avesh Khan,0,1,Ravi Bishnoi,0,0,0,1
2,Lucknow Super Giants,9,Ravi Bishnoi,12,12,Prince Yadav,2,5,15,17
2,Lucknow Super Giants,10,DS Rathi,1,3,Prince Yadav,2,4,4,7
