innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,42,2,10.5,6,0,0
1,Lucknow Super Giants,DS Rathi,4.0,0,48,1,12.0,5,0,0
1,Lucknow Super Giants,MP Yadav,4.0,0,40,2,10.0,12,4,0
1,Lucknow Super Giants,Prince Yadav,4.0,0,44,1,11.0,8,1,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,41,1,10.25,7,0,0
2,Mumbai Indians,C Bosch,4.0,0,26,1,6.5,14,3,0
2,Mumbai Indians,DL Chahar,3.0,0,38,0,12.67,8,1,1
2,Mumbai Indians,HH Pandya,1.0,0,10,0,10.0,2,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,22,4,5.5,14,1,0
2,Mumbai Indians,KV Sharma,2.0,0,25,0,12.5,1,0,0
2,Mumbai Indians,TA Boult,4.0,0,20,3,5.0,10,0,0
2,Mumbai Indians,WG Jacks,2.0,0,18,2,9.0,4,0,0
