match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2014-04-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,3,9,0,0,33.33,c S Dhawan b B Kumar,3
7,2014-04-20,Kings XI Punjab,Sharjah Cricket Stadium,52,34,3,4,152.94,b P Awana,3
10,2014-04-23,Chennai Super Kings,Dubai International Cricket Stadium,16,16,0,2,100.0,c & b RA Jadeja,3
14,2014-04-26,Royal Challengers Bangalore,Sheikh Zayed Stadium,2,6,0,0,33.33,"run out (YV Takawale, PA Patel)",3
19,2014-04-29,Kolkata Knight Riders,Sheikh Zayed Stadium,20,19,4,0,105.26,b Shakib Al Hasan,3
23,2014-05-03,Delhi Daredevils,Feroz Shah Kotla,34,28,2,2,121.43,st KD Karthik b S Nadeem,3
25,2014-05-05,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",37,31,3,0,119.35,c MK Pandey b SP Narine,3
30,2014-05-08,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",16,16,1,1,100.0,b KV Sharma,3
35,2014-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,13,8,1,1,162.5,c & b Yuvraj Singh,5
41,2014-05-15,Delhi Daredevils,"Sardar Patel Stadium, Motera",40,25,2,3,160.0,c KM Jadhav b Imran Tahir,4
44,2014-05-19,Mumbai Indians,"Sardar Patel Stadium, Motera",2,5,0,0,40.0,c AT Rayudu b K Santokie,4
52,2014-05-23,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",30,29,2,1,103.45,st WP Saha b Karanveer Singh,3
56,2014-05-25,Mumbai Indians,Wankhede Stadium,74,47,7,3,157.45,c Harbhajan Singh b S Gopal,2
