match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2013-04-05,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",4.0,0,22,0,5.5,13,1,0
7,2013-04-07,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,3,6.75,7,0,0
9,2013-04-09,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.4,0,30,1,8.18,13,0,0
14,2013-04-12,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,2,8.75,11,2,1
17,2013-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,33,0,8.25,8,1,0
22,2013-04-17,Pune Warriors,Maharashtra Cricket Association Stadium,4.0,0,22,1,5.5,13,0,0
25,2013-04-19,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,2,7.25,10,2,0
34,2013-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,34,1,8.5,8,1,1
36,2013-04-27,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,35,0,11.67,6,0,0
43,2013-05-01,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,15,2,3.75,15,0,1
48,2013-05-04,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",3.0,1,11,1,3.67,13,1,0
54,2013-05-08,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",4.0,0,66,0,16.5,5,3,0
59,2013-05-11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,22,0,7.33,10,0,0
62,2013-05-13,Mumbai Indians,Wankhede Stadium,4.0,0,32,1,8.0,9,1,0
68,2013-05-17,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,22,0,5.5,12,1,0
74,2013-05-22,Rajasthan Royals,Feroz Shah Kotla,3.0,0,31,1,10.33,7,0,0
