innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,A Nehra,3.0,0,17,1,5.67,12,0,0
1,Chennai Super Kings,DJ Bravo,2.0,0,20,1,10.0,2,0,0
1,Chennai Super Kings,IC Pandey,3.0,0,22,1,7.33,8,0,0
1,Chennai Super Kings,P Negi,4.0,0,25,2,6.25,10,1,0
1,Chennai Super Kings,R Ashwin,4.0,0,14,1,3.5,14,1,0
1,Chennai Super Kings,RA Jadeja,3.0,0,18,1,6.0,6,0,0
1,Chennai Super Kings,SK Raina,1.0,0,8,0,8.0,2,1,0
2,Kings XI Punjab,AR Patel,3.0,0,28,0,9.33,3,1,0
2,Kings XI Punjab,Anureet Singh,2.5,0,30,0,10.59,4,0,0
2,Kings XI Punjab,BE Hendricks,3.0,0,25,1,8.33,7,1,0
2,Kings XI Punjab,GJ Maxwell,1.0,0,8,0,8.0,3,1,0
2,Kings XI Punjab,Gurkeerat Singh,3.0,0,22,0,7.33,5,0,0
2,Kings XI Punjab,R Dhawan,2.0,0,12,1,6.0,7,2,0
2,Kings XI Punjab,Sandeep Sharma,2.0,0,9,1,4.5,7,0,0
