match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2011-04-09,Royal Challengers Bangalore,Nehru Stadium,45,32,4,2,140.62,c DP Nannes b V Kohli,1
10,2011-04-13,Pune Warriors,Dr DY Patil Sports Academy,0,1,0,0,0.0,c RV Uthappa b AC Thomas,1
13,2011-04-15,Mumbai Indians,Wankhede Stadium,81,60,10,2,135.0,b SL Malinga,1
18,2011-04-18,Chennai Super Kings,Nehru Stadium,47,33,4,3,142.42,c JA Morkel b R Ashwin,1
22,2011-04-20,Kolkata Knight Riders,Eden Gardens,23,19,2,1,121.05,c EJG Morgan b Shakib Al Hasan,1
32,2011-04-27,Deccan Chargers,Nehru Stadium,0,4,0,0,0.0,c KC Sangakkara b DW Steyn,1
36,2011-04-30,Delhi Daredevils,Nehru Stadium,7,7,1,0,100.0,b IK Pathan,1
41,2011-05-02,Delhi Daredevils,Feroz Shah Kotla,37,19,5,2,194.74,c UT Yadav b M Morkel,2
45,2011-05-05,Kolkata Knight Riders,Nehru Stadium,1,8,0,0,12.5,c JH Kallis b JD Unadkat,1
50,2011-05-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,22,16,3,0,137.5,c KB Arun Karthik b DL Vettori,2
57,2011-05-13,Kings XI Punjab,Holkar Cricket Stadium,32,27,2,2,118.52,lbw b Bipul Sharma,1
61,2011-05-15,Rajasthan Royals,Holkar Cricket Stadium,29,12,1,4,241.67,b ND Doshi,1
64,2011-05-18,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",33,37,3,0,89.19,b SB Jakati,2
