innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,5,11,1,0,45.45,c Avesh Khan b Mohsin Khan,1
1,Gujarat Titans,Shubman Gill,63,49,7,0,128.57,not out,2
1,Gujarat Titans,MS Wade,10,7,2,0,142.86,c Q de Kock b Avesh Khan,3
1,Gujarat Titans,HH Pandya,11,13,0,0,84.62,c Q de Kock b Avesh Khan,4
1,Gujarat Titans,DA Miller,26,24,1,1,108.33,c A Badoni b JO Holder,5
1,Gujarat Titans,R Tewatia,22,16,4,0,137.5,not out,6
2,Lucknow Super Giants,Q de Kock,11,10,0,1,110.0,c R Sai Kishore b Yash Dayal,1
2,Lucknow Super Giants,KL Rahul,8,16,1,0,50.0,c WP Saha b Mohammed Shami,2
2,Lucknow Super Giants,DJ Hooda,27,26,3,0,103.85,c Mohammed Shami b Rashid Khan,3
2,Lucknow Super Giants,KS Sharma,4,4,1,0,100.0,c DA Miller b Yash Dayal,4
2,Lucknow Super Giants,KH Pandya,5,5,1,0,100.0,st WP Saha b Rashid Khan,5
2,Lucknow Super Giants,A Badoni,8,11,1,0,72.73,st WP Saha b R Sai Kishore,6
2,Lucknow Super Giants,MP Stoinis,2,2,0,0,100.0,"run out (WP Saha, DA Miller)",7
2,Lucknow Super Giants,JO Holder,1,2,0,0,50.0,lbw b Rashid Khan,8
2,Lucknow Super Giants,Mohsin Khan,1,3,0,0,33.33,c Rashid Khan b R Sai Kishore,9
2,Lucknow Super Giants,Avesh Khan,12,4,0,2,300.0,c WP Saha b Rashid Khan,11
