innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,52,1,30,10.4,7,6
1,Gujarat Titans,middle,57,1,54,6.33,3,12
1,Gujarat Titans,powerplay,35,2,36,5.83,6,19
2,Lucknow Super Giants,death,28,6,29,5.79,2,13
2,Lucknow Super Giants,middle,30,3,29,6.21,5,14
2,Lucknow Super Giants,powerplay,24,1,25,5.76,3,14
