innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,26,2,6.5,8,1,0
1,Lucknow Super Giants,JO Holder,4.0,0,41,1,10.25,4,3,0
1,Lucknow Super Giants,KH Pandya,4.0,0,24,0,6.0,5,0,0
1,Lucknow Super Giants,Mohsin Khan,4.0,0,18,1,4.5,10,0,0
1,Lucknow Super Giants,PVD Chameera,4.0,0,34,0,8.5,10,2,0
2,Gujarat Titans,AS Joseph,2.0,0,14,0,7.0,4,0,0
2,Gujarat Titans,HH Pandya,1.0,0,8,0,8.0,2,0,0
2,Gujarat Titans,Mohammed Shami,3.0,0,5,1,1.67,14,1,0
2,Gujarat Titans,R Sai Kishore,2.0,0,7,2,3.5,5,0,0
2,Gujarat Titans,Rashid Khan,3.5,0,24,4,6.26,11,2,0
2,Gujarat Titans,Yash Dayal,2.0,0,24,2,12.0,5,0,0
