innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,18,16,Shubman Gill,34,22,54,38
1,Gujarat Titans,2,B Sai Sudharsan,38,26,Shubman Gill,95,38,138,63
1,Gujarat Titans,3,HH Pandya,16,9,B Sai Sudharsan,5,5,22,13
1,Gujarat Titans,4,HH Pandya,12,4,Rashid Khan,5,2,19,6
2,Mumbai Indians,1,RG Sharma,1,2,N Wadhera,4,3,5,5
2,Mumbai Indians,2,SA Yadav,4,1,RG Sharma,0,2,4,3
2,Mumbai Indians,3,Tilak Varma,43,14,SA Yadav,8,8,51,22
2,Mumbai Indians,4,SA Yadav,24,16,C Green,26,17,52,32
2,Mumbai Indians,5,Vishnu Vinod,5,6,SA Yadav,25,13,31,19
2,Mumbai Indians,6,TH David,1,1,Vishnu Vinod,0,1,1,2
2,Mumbai Indians,7,CJ Jordan,1,2,TH David,1,2,2,4
2,Mumbai Indians,8,PP Chawla,0,1,CJ Jordan,1,3,3,4
2,Mumbai Indians,9,K Kartikeya,0,1,PP Chawla,0,1,1,2
2,Mumbai Indians,10,JP Behrendorff,3,5,K Kartikeya,6,6,9,11
