match_number,date,opponent,catches,stumpings,run_outs
4,2014-04-18,Rajasthan Royals,1,0,0
9,2014-04-22,Kings XI Punjab,2,0,0
12,2014-04-25,Delhi Daredevils,1,0,0
24,2014-05-04,Royal Challengers Bangalore,1,0,0
43,2014-05-18,Kolkata Knight Riders,0,0,1
54,2014-05-24,Kolkata Knight Riders,0,0,1
