match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
27,2025-04-12,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,45,2,11.25,5,2,0
33,2025-04-17,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,36,2,9.0,7,1,0
41,2025-04-23,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,33,1,11.0,6,1,0
55,2025-05-05,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,28,1,7.0,6,0,0
61,2025-05-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,28,2,7.0,10,0,0
65,2025-05-23,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,37,2,9.25,9,0,0
68,2025-05-25,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",3.4,0,31,3,8.45,10,1,0
