match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Sunrisers Hyderabad,CH Gayle,1,4,0,0,25.0,b B Kumar
4,Sunrisers Hyderabad,V Kohli,75,51,7,3,147.06,b B Kumar
4,Sunrisers Hyderabad,AB de Villiers,82,42,7,6,195.24,c EJG Morgan b Mustafizur Rahman
4,Sunrisers Hyderabad,SR Watson,19,8,0,3,237.5,c NV Ojha b Mustafizur Rahman
4,Sunrisers Hyderabad,SN Khan,35,10,5,2,350.0,not out
4,Sunrisers Hyderabad,KM Jadhav,8,6,1,0,133.33,not out
11,Delhi Daredevils,CH Gayle,0,3,0,0,0.0,c JP Duminy b Z Khan
11,Delhi Daredevils,V Kohli,79,48,7,3,164.58,c SS Iyer b Mohammed Shami
11,Delhi Daredevils,AB de Villiers,55,33,9,1,166.67,c Mohammed Shami b CR Brathwaite
11,Delhi Daredevils,SR Watson,33,19,2,3,173.68,c CH Morris b Mohammed Shami
11,Delhi Daredevils,SN Khan,1,2,0,0,50.0,run out (Mohammed Shami)
11,Delhi Daredevils,KM Jadhav,9,11,1,0,81.82,not out
11,Delhi Daredevils,D Wiese,5,4,0,0,125.0,not out
14,Mumbai Indians,V Kohli,33,30,3,0,110.0,c TG Southee b KH Pandya
14,Mumbai Indians,KL Rahul,23,14,2,2,164.29,c Harbhajan Singh b MJ McClenaghan
14,Mumbai Indians,AB de Villiers,29,21,3,1,138.1,st PA Patel b KH Pandya
14,Mumbai Indians,SR Watson,5,10,0,0,50.0,c PA Patel b JJ Bumrah
14,Mumbai Indians,TM Head,37,24,2,2,154.17,"run out (Harbhajan Singh, PA Patel)"
14,Mumbai Indians,SN Khan,28,18,2,2,155.56,c KH Pandya b JJ Bumrah
14,Mumbai Indians,STR Binny,1,2,0,0,50.0,c HH Pandya b JJ Bumrah
14,Mumbai Indians,KW Richardson,1,1,0,0,100.0,not out
16,Rising Pune Supergiants,V Kohli,80,63,7,2,126.98,c AM Rahane b NLTC Perera
16,Rising Pune Supergiants,KL Rahul,7,10,1,0,70.0,c I Sharma b NLTC Perera
16,Rising Pune Supergiants,AB de Villiers,83,46,6,4,180.43,c Ankit Sharma b NLTC Perera
16,Rising Pune Supergiants,SR Watson,1,1,0,0,100.0,not out
16,Rising Pune Supergiants,SN Khan,2,1,0,0,200.0,not out
19,Gujarat Lions,V Kohli,100,63,11,1,158.73,not out
19,Gujarat Lions,SR Watson,6,6,1,0,100.0,c RA Jadeja b DS Kulkarni
19,Gujarat Lions,AB de Villiers,20,16,2,0,125.0,c SK Raina b PV Tambe
19,Gujarat Lions,KL Rahul,51,35,4,3,145.71,not out
27,Sunrisers Hyderabad,V Kohli,14,17,1,0,82.35,c A Ashish Reddy b Mustafizur Rahman
27,Sunrisers Hyderabad,KL Rahul,51,28,6,1,182.14,c NV Ojha b MC Henriques
27,Sunrisers Hyderabad,AB de Villiers,47,32,3,2,146.88,c KS Williamson b BB Sran
27,Sunrisers Hyderabad,SR Watson,2,3,0,0,66.67,run out (BB Sran)
27,Sunrisers Hyderabad,Sachin Baby,27,16,3,1,168.75,c S Dhawan b A Nehra
27,Sunrisers Hyderabad,KM Jadhav,25,15,0,2,166.67,not out
27,Sunrisers Hyderabad,Parvez Rasool,10,9,1,0,111.11,c MC Henriques b B Kumar
30,Kolkata Knight Riders,KL Rahul,52,32,6,2,162.5,c YK Pathan b PP Chawla
30,Kolkata Knight Riders,CH Gayle,7,7,0,1,100.0,c RV Uthappa b M Morkel
30,Kolkata Knight Riders,V Kohli,52,44,4,0,118.18,c AD Russell b M Morkel
30,Kolkata Knight Riders,AB de Villiers,4,6,0,0,66.67,lbw b PP Chawla
30,Kolkata Knight Riders,SR Watson,34,21,5,1,161.9,"run out (MK Pandey, RV Uthappa)"
30,Kolkata Knight Riders,Sachin Baby,16,8,2,1,200.0,c & b AD Russell
30,Kolkata Knight Riders,STR Binny,16,4,1,2,400.0,c MK Pandey b UT Yadav
35,Rising Pune Supergiants,V Kohli,108,58,8,7,186.21,not out
35,Rising Pune Supergiants,KL Rahul,38,35,1,2,108.57,c GJ Bailey b A Zampa
35,Rising Pune Supergiants,AB de Villiers,1,3,0,0,33.33,c NLTC Perera b A Zampa
35,Rising Pune Supergiants,SR Watson,36,13,5,2,276.92,lbw b RP Singh
35,Rising Pune Supergiants,TM Head,6,9,0,0,66.67,not out
39,Kings XI Punjab,V Kohli,20,21,2,0,95.24,c M Vijay b KC Cariappa
39,Kings XI Punjab,KL Rahul,42,25,6,1,168.0,b KC Cariappa
39,Kings XI Punjab,AB de Villiers,64,35,5,2,182.86,c KC Cariappa b Sandeep Sharma
39,Kings XI Punjab,SR Watson,1,3,0,0,33.33,b AR Patel
39,Kings XI Punjab,Sachin Baby,33,29,1,0,113.79,"run out (DA Miller, WP Saha)"
39,Kings XI Punjab,TM Head,11,7,1,0,157.14,c M Vijay b Sandeep Sharma
41,Mumbai Indians,V Kohli,7,7,0,1,100.0,c Harbhajan Singh b MJ McClenaghan
41,Mumbai Indians,CH Gayle,5,6,1,0,83.33,c RG Sharma b TG Southee
41,Mumbai Indians,AB de Villiers,24,27,1,1,88.89,c AT Rayudu b KH Pandya
41,Mumbai Indians,KL Rahul,68,53,3,4,128.3,not out
41,Mumbai Indians,SR Watson,15,14,1,1,107.14,run out (RG Sharma)
41,Mumbai Indians,Sachin Baby,25,13,2,2,192.31,not out
44,Gujarat Lions,CH Gayle,6,13,1,0,46.15,b DS Kulkarni
44,Gujarat Lions,V Kohli,109,55,6,8,198.18,c DJ Bravo b P Kumar
44,Gujarat Lions,AB de Villiers,129,52,10,12,248.08,not out
44,Gujarat Lions,SR Watson,0,1,0,0,0.0,c KD Karthik b P Kumar
48,Kolkata Knight Riders,CH Gayle,49,31,5,4,158.06,lbw b SP Narine
48,Kolkata Knight Riders,V Kohli,75,51,5,3,147.06,not out
48,Kolkata Knight Riders,AB de Villiers,59,31,5,3,190.32,not out
50,Kings XI Punjab,CH Gayle,73,32,4,8,228.12,c DA Miller b AR Patel
50,Kings XI Punjab,V Kohli,113,50,12,8,226.0,c DA Miller b Sandeep Sharma
50,Kings XI Punjab,AB de Villiers,0,2,0,0,0.0,b KJ Abbott
50,Kings XI Punjab,KL Rahul,16,6,3,0,266.67,not out
50,Kings XI Punjab,SR Watson,1,2,0,0,50.0,not out
56,Delhi Daredevils,CH Gayle,1,4,0,0,25.0,b CH Morris
56,Delhi Daredevils,V Kohli,54,45,6,0,120.0,not out
56,Delhi Daredevils,AB de Villiers,6,8,1,0,75.0,c J Yadav b Z Khan
56,Delhi Daredevils,KL Rahul,38,23,4,1,165.22,b CR Brathwaite
56,Delhi Daredevils,SR Watson,14,18,0,1,77.78,c SW Billings b P Negi
56,Delhi Daredevils,STR Binny,16,11,2,0,145.45,not out
57,Gujarat Lions,CH Gayle,9,12,2,0,75.0,b DS Kulkarni
57,Gujarat Lions,V Kohli,0,2,0,0,0.0,b DS Kulkarni
57,Gujarat Lions,AB de Villiers,79,47,5,5,168.09,not out
57,Gujarat Lions,KL Rahul,0,1,0,0,0.0,c DR Smith b DS Kulkarni
57,Gujarat Lions,SR Watson,1,6,0,0,16.67,c DR Smith b RA Jadeja
57,Gujarat Lions,Sachin Baby,0,3,0,0,0.0,c SB Jakati b DS Kulkarni
57,Gujarat Lions,STR Binny,21,15,2,1,140.0,lbw b RA Jadeja
57,Gujarat Lions,Iqbal Abdulla,33,25,3,1,132.0,not out
60,Sunrisers Hyderabad,CH Gayle,76,38,4,8,200.0,c Bipul Sharma b BCJ Cutting
60,Sunrisers Hyderabad,V Kohli,54,35,5,2,154.29,b BB Sran
60,Sunrisers Hyderabad,AB de Villiers,5,6,0,0,83.33,c MC Henriques b Bipul Sharma
60,Sunrisers Hyderabad,KL Rahul,11,9,1,0,122.22,b BCJ Cutting
60,Sunrisers Hyderabad,SR Watson,11,9,0,1,122.22,c MC Henriques b Mustafizur Rahman
60,Sunrisers Hyderabad,Sachin Baby,18,10,1,1,180.0,not out
60,Sunrisers Hyderabad,STR Binny,9,7,0,1,128.57,"run out (DJ Hooda, NV Ojha)"
60,Sunrisers Hyderabad,CJ Jordan,3,4,0,0,75.0,run out (NV Ojha)
60,Sunrisers Hyderabad,Iqbal Abdulla,4,2,1,0,200.0,not out
