match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Sunrisers Hyderabad,AF Milne,4.0,0,43,1,10.75,7
4,Sunrisers Hyderabad,HV Patel,4.0,0,33,0,8.25,10
4,Sunrisers Hyderabad,Parvez Rasool,4.0,0,31,1,7.75,9
4,Sunrisers Hyderabad,SR Watson,4.0,0,30,2,7.5,9
4,Sunrisers Hyderabad,YS Chahal,4.0,0,43,2,10.75,12
11,Delhi Daredevils,D Wiese,4.0,0,49,0,12.25,6
11,Delhi Daredevils,HV Patel,3.0,0,32,0,10.67,4
11,Delhi Daredevils,Parvez Rasool,3.0,0,28,0,9.33,5
11,Delhi Daredevils,S Aravind,3.0,0,32,1,10.67,5
11,Delhi Daredevils,SR Watson,4.0,0,25,2,6.25,10
11,Delhi Daredevils,YS Chahal,2.1,0,23,0,10.62,2
14,Mumbai Indians,HV Patel,2.0,0,20,0,10.0,4
14,Mumbai Indians,Iqbal Abdulla,4.0,0,40,3,10.0,6
14,Mumbai Indians,KW Richardson,3.0,0,25,1,8.33,8
14,Mumbai Indians,SR Watson,4.0,0,40,0,10.0,8
14,Mumbai Indians,STR Binny,1.0,0,8,0,8.0,1
14,Mumbai Indians,VR Aaron,4.0,0,37,0,9.25,9
16,Rising Pune Supergiants,HV Patel,4.0,0,46,1,11.5,6
16,Rising Pune Supergiants,Iqbal Abdulla,3.0,0,22,0,7.33,0
16,Rising Pune Supergiants,KW Richardson,3.0,0,13,3,4.33,11
16,Rising Pune Supergiants,SR Watson,4.0,0,31,2,7.75,9
16,Rising Pune Supergiants,STR Binny,2.0,0,23,0,11.5,2
16,Rising Pune Supergiants,T Shamsi,4.0,0,36,1,9.0,6
19,Gujarat Lions,Iqbal Abdulla,4.0,0,41,0,10.25,5
19,Gujarat Lions,KW Richardson,4.0,0,53,1,13.25,5
19,Gujarat Lions,SR Watson,3.3,0,31,1,8.86,6
19,Gujarat Lions,T Shamsi,4.0,0,21,1,5.25,9
19,Gujarat Lions,YS Chahal,4.0,0,33,1,8.25,6
27,Sunrisers Hyderabad,HV Patel,1.0,0,16,0,16.0,4
27,Sunrisers Hyderabad,KW Richardson,4.0,0,45,2,11.25,10
27,Sunrisers Hyderabad,Parvez Rasool,4.0,0,33,0,8.25,5
27,Sunrisers Hyderabad,SR Watson,4.0,0,33,1,8.25,5
27,Sunrisers Hyderabad,T Shamsi,4.0,0,39,1,9.75,6
27,Sunrisers Hyderabad,VR Aaron,3.0,0,27,0,9.0,6
30,Kolkata Knight Riders,S Aravind,2.1,0,16,1,7.38,6
30,Kolkata Knight Riders,SR Watson,3.0,0,38,1,12.67,2
30,Kolkata Knight Riders,STR Binny,2.0,0,17,1,8.5,4
