innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,1,1.5
1,Mumbai Indians,2,RG Sharma,120,12.6
1,Mumbai Indians,3,LMP Simmons,120,13.1
1,Mumbai Indians,4,KA Pollard,191,19.5
1,Mumbai Indians,5,HH Pandya,191,20.2
2,Chennai Super Kings,1,MEK Hussey,22,5.4
2,Chennai Super Kings,2,DR Smith,88,12.5
2,Chennai Super Kings,3,SK Raina,99,14.3
2,Chennai Super Kings,4,DJ Bravo,108,15.3
2,Chennai Super Kings,5,MS Dhoni,124,16.5
2,Chennai Super Kings,6,F du Plessis,125,17.2
2,Chennai Super Kings,7,P Negi,134,18.3
2,Chennai Super Kings,8,R Ashwin,137,19.2
