innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,A Nehra,4.0,0,41,0,10.25,9,0,0
1,Chennai Super Kings,DJ Bravo,4.0,0,36,2,9.0,7,0,0
1,Chennai Super Kings,DR Smith,2.0,0,17,1,8.5,4,0,0
1,Chennai Super Kings,MM Sharma,4.0,0,38,1,9.5,9,0,0
1,Chennai Super Kings,P Negi,2.0,0,18,0,9.0,2,0,0
1,Chennai Super Kings,R Ashwin,2.0,0,21,0,10.5,6,0,1
1,Chennai Super Kings,RA Jadeja,2.0,0,26,0,13.0,3,0,0
2,Mumbai Indians,HH Pandya,4.0,0,36,0,9.0,8,0,1
2,Mumbai Indians,Harbhajan Singh,4.0,0,34,2,8.5,7,1,0
2,Mumbai Indians,MJ McClenaghan,4.0,0,25,3,6.25,15,0,0
2,Mumbai Indians,R Vinay Kumar,4.0,0,39,1,9.75,10,1,0
2,Mumbai Indians,SL Malinga,4.0,0,25,2,6.25,10,1,1
