innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,8,2.1
1,Royal Challengers Bangalore,2,TM Dilshan,22,4.4
1,Royal Challengers Bangalore,3,KK Nair,42,8.1
1,Royal Challengers Bangalore,4,V Kohli,85,14.6
1,Royal Challengers Bangalore,5,MA Agarwal,108,17.6
1,Royal Challengers Bangalore,6,KB Arun Karthik,114,18.6
1,Royal Challengers Bangalore,7,MC Henriques,125,20.1
1,Royal Challengers Bangalore,8,R Vinay Kumar,127,20.3
2,Sunrisers Hyderabad,1,PA Patel,4,2.1
2,Sunrisers Hyderabad,2,CL White,20,4.3
2,Sunrisers Hyderabad,3,PA Reddy,48,9.2
2,Sunrisers Hyderabad,4,KC Sangakkara,81,14.4
2,Sunrisers Hyderabad,5,NLTC Perera,98,16.5
2,Sunrisers Hyderabad,6,A Mishra,101,17.1
2,Sunrisers Hyderabad,7,A Ashish Reddy,124,20.1
