innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,HV Patel,4.0,0,37,1,9.25,4,1,0
1,Royal Challengers Bangalore,KV Sharma,3.0,0,45,0,15.0,0,1,0
1,Royal Challengers Bangalore,MG Bracewell,2.0,0,13,2,6.5,5,0,0
1,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,17,1,4.25,15,2,0
1,Royal Challengers Bangalore,Shahbaz Ahmed,3.0,0,38,1,12.67,4,0,0
1,Royal Challengers Bangalore,WD Parnell,4.0,0,35,0,8.75,5,0,0
2,Sunrisers Hyderabad,Abhishek Sharma,3.0,0,28,0,9.33,4,1,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,48,1,12.0,10,1,0
2,Sunrisers Hyderabad,GD Phillips,1.0,0,10,0,10.0,1,0,0
2,Sunrisers Hyderabad,Kartik Tyagi,1.2,0,21,0,15.75,1,1,0
2,Sunrisers Hyderabad,Mayank Dagar,4.0,0,25,0,6.25,8,0,0
2,Sunrisers Hyderabad,Nithish Kumar Reddy,2.0,0,19,0,9.5,3,0,1
2,Sunrisers Hyderabad,T Natarajan,4.0,0,34,1,8.5,6,1,0
