match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2014-04-16,Mumbai Indians,Sheikh Zayed Stadium,64,53,6,2,120.75,b SL Malinga,3
6,2014-04-19,Delhi Daredevils,Dubai International Cricket Stadium,48,42,5,0,114.29,b S Nadeem,3
11,2014-04-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,5,3,1,0,166.67,c V Kohli b JA Morkel,3
15,2014-04-26,Kings XI Punjab,Sheikh Zayed Stadium,8,10,1,0,80.0,lbw b Sandeep Sharma,1
19,2014-04-29,Rajasthan Royals,Sheikh Zayed Stadium,19,11,1,1,172.73,lbw b PV Tambe,4
21,2014-05-02,Chennai Super Kings,JSCA International Stadium Complex,1,2,0,0,50.0,c BB McCullum b RA Jadeja,4
25,2014-05-05,Rajasthan Royals,"Sardar Patel Stadium, Motera",0,0,0,0,0.0,st SV Samson b PV Tambe,4
28,2014-05-07,Delhi Daredevils,Feroz Shah Kotla,23,14,2,0,164.29,not out,3
34,2014-05-11,Kings XI Punjab,Barabati Stadium,36,35,3,0,102.86,not out,3
40,2014-05-14,Mumbai Indians,Barabati Stadium,14,21,0,0,66.67,b Harbhajan Singh,3
43,2014-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",35,32,3,1,109.38,c AJ Finch b KV Sharma,3
47,2014-05-20,Chennai Super Kings,Eden Gardens,18,28,0,0,64.29,not out,3
49,2014-05-22,Royal Challengers Bangalore,Eden Gardens,13,12,3,0,108.33,c MA Starc b AB Dinda,3
54,2014-05-24,Sunrisers Hyderabad,Eden Gardens,2,7,0,0,28.57,c DW Steyn b KV Sharma,3
57,2014-05-27,Kings XI Punjab,Eden Gardens,21,20,3,0,105.0,b AR Patel,3
60,2014-06-01,Kings XI Punjab,M Chinnaswamy Stadium,94,50,7,6,188.0,c GJ Bailey b Karanveer Singh,3
