match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2017-04-08,Rising Pune Supergiant,Holkar Cricket Stadium,4.0,0,27,1,6.75,6,2,0
8,2017-04-10,Royal Challengers Bangalore,Holkar Cricket Stadium,4.0,0,12,1,3.0,13,0,0
11,2017-04-13,Kolkata Knight Riders,Eden Gardens,4.0,0,36,1,9.0,2,0,0
15,2017-04-15,Delhi Daredevils,Feroz Shah Kotla,4.0,0,33,1,8.25,5,0,0
19,2017-04-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,2,8.25,7,1,0
22,2017-04-20,Mumbai Indians,Holkar Cricket Stadium,2.0,0,20,0,10.0,3,1,0
26,2017-04-23,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,36,2,9.0,6,0,0
33,2017-04-28,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,34,0,11.33,3,0,0
36,2017-04-30,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,22,2,5.5,12,2,0
43,2017-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,11,3,3.67,7,0,0
47,2017-05-07,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,29,0,9.67,1,0,0
49,2017-05-09,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,28,0,7.0,9,0,0
51,2017-05-11,Mumbai Indians,Wankhede Stadium,3.0,0,28,1,9.33,6,0,0
55,2017-05-14,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2.0,0,13,1,6.5,2,0,0
