match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2017-04-08,Rising Pune Supergiant,Holkar Cricket Stadium,24,22,1,1,109.09,c & b Imran Tahir,4
8,2017-04-10,Royal Challengers Bangalore,Holkar Cricket Stadium,9,6,0,1,150.0,b YS Chahal,3
11,2017-04-13,Kolkata Knight Riders,Eden Gardens,0,1,0,0,0.0,c SP Narine b UT Yadav,7
15,2017-04-15,Delhi Daredevils,Feroz Shah Kotla,44,29,1,3,151.72,b CH Morris,7
19,2017-04-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",7,12,0,0,58.33,c S Dhawan b MC Henriques,7
22,2017-04-20,Mumbai Indians,Holkar Cricket Stadium,4,5,0,0,80.0,not out,6
26,2017-04-23,Gujarat Lions,Saurashtra Cricket Association Stadium,34,17,3,2,200.0,c AJ Finch b DR Smith,6
33,2017-04-28,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",16,9,2,0,177.78,c DA Warner b S Kaul,7
43,2017-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,38,17,3,2,223.53,not out,7
47,2017-05-07,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,1,0,0,200.0,not out,5
49,2017-05-09,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",8,10,0,0,80.0,not out,6
51,2017-05-11,Mumbai Indians,Wankhede Stadium,19,13,0,1,146.15,not out,5
55,2017-05-14,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,22,20,1,1,110.0,c MS Dhoni b DT Christian,7
