innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,37,1,9.25,6,0,0
1,Sunrisers Hyderabad,BB Sran,4.0,0,33,0,8.25,6,0,0
1,Sunrisers Hyderabad,DJ Hooda,4.0,0,30,0,7.5,11,2,0
1,Sunrisers Hyderabad,MC Henriques,4.0,0,33,2,8.25,7,1,0
1,Sunrisers Hyderabad,Mustafizur Rahman,4.0,1,9,2,2.25,17,0,0
2,Kings XI Punjab,AR Patel,1.5,0,11,0,6.0,4,0,0
2,Kings XI Punjab,GJ Maxwell,2.0,0,16,0,8.0,4,0,0
2,Kings XI Punjab,KJ Abbott,3.0,0,34,0,11.33,4,0,0
2,Kings XI Punjab,MM Sharma,3.0,0,20,1,6.67,8,3,0
2,Kings XI Punjab,R Dhawan,4.0,0,35,1,8.75,7,2,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,30,1,7.5,12,0,0
