innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,M Vijay,2,3,M Vohra,12,10,14,13
1,Kings XI Punjab,2,SE Marsh,7,9,M Vohra,13,13,21,22
1,Kings XI Punjab,3,DA Miller,9,11,SE Marsh,19,10,28,21
1,Kings XI Punjab,4,GJ Maxwell,1,2,SE Marsh,1,2,2,4
1,Kings XI Punjab,5,SE Marsh,13,13,NS Naik,9,8,24,21
1,Kings XI Punjab,6,AR Patel,35,15,NS Naik,13,20,50,35
1,Kings XI Punjab,7,AR Patel,1,2,R Dhawan,3,2,4,4
2,Sunrisers Hyderabad,1,DA Warner,59,31,S Dhawan,28,28,90,59
2,Sunrisers Hyderabad,2,AP Tare,0,1,S Dhawan,0,0,0,1
2,Sunrisers Hyderabad,3,S Dhawan,17,16,EJG Morgan,8,8,25,24
2,Sunrisers Hyderabad,4,EJG Morgan,17,12,DJ Hooda,5,5,24,17
2,Sunrisers Hyderabad,5,MC Henriques,0,1,DJ Hooda,0,0,0,1
2,Sunrisers Hyderabad,6,NV Ojha,2,2,MC Henriques,5,3,7,5
