innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,51,1,30,10.2,6,4
1,Gujarat Titans,middle,98,1,54,10.89,11,8
1,Gujarat Titans,powerplay,78,0,36,13.0,12,12
2,Lucknow Super Giants,death,41,4,30,8.2,5,13
2,Lucknow Super Giants,middle,58,3,54,6.44,4,14
2,Lucknow Super Giants,powerplay,72,0,36,12.0,14,15
