innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,81,43,Shubman Gill,57,31,142,73
1,Gujarat Titans,2,HH Pandya,25,15,Shubman Gill,16,8,42,23
1,Gujarat Titans,3,Shubman Gill,21,12,DA Miller,21,12,43,24
2,Lucknow Super Giants,1,KR Mayers,48,32,Q de Kock,35,18,88,50
2,Lucknow Super Giants,2,DJ Hooda,11,11,Q de Kock,15,13,26,24
2,Lucknow Super Giants,3,MP Stoinis,4,9,Q de Kock,11,6,16,15
2,Lucknow Super Giants,4,N Pooran,1,3,Q de Kock,9,4,10,7
2,Lucknow Super Giants,5,N Pooran,2,3,A Badoni,10,5,13,8
2,Lucknow Super Giants,6,Swapnil Singh,1,3,A Badoni,11,6,13,9
2,Lucknow Super Giants,7,KH Pandya,0,1,Swapnil Singh,0,0,0,1
2,Lucknow Super Giants,8,Swapnil Singh,1,1,Ravi Bishnoi,4,5,5,6
