innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,V Sehwag,30,24,5,0,125.0,c V Kohli b YS Chahal,1
1,Kings XI Punjab,Mandeep Singh,21,15,2,0,140.0,c JA Morkel b HV Patel,2
1,Kings XI Punjab,GJ Maxwell,25,11,2,2,227.27,c MA Starc b YS Chahal,3
1,Kings XI Punjab,DA Miller,66,29,8,3,227.59,c YS Chahal b VR Aaron,4
1,Kings XI Punjab,GJ Bailey,1,7,0,0,14.29,c PA Patel b JA Morkel,5
1,Kings XI Punjab,WP Saha,17,17,0,1,100.0,c AB de Villiers b HV Patel,6
1,Kings XI Punjab,MG Johnson,16,12,1,1,133.33,not out,7
1,Kings XI Punjab,AR Patel,2,3,0,0,66.67,b MA Starc,8
1,Kings XI Punjab,Shivam Sharma,4,2,1,0,200.0,b MA Starc,9
1,Kings XI Punjab,L Balaji,1,1,0,0,100.0,not out,10
2,Royal Challengers Bangalore,CH Gayle,4,7,1,0,57.14,c WP Saha b Sandeep Sharma,1
2,Royal Challengers Bangalore,PA Patel,13,14,3,0,92.86,c Mandeep Singh b Sandeep Sharma,2
2,Royal Challengers Bangalore,V Kohli,0,1,0,0,0.0,c WP Saha b Sandeep Sharma,3
2,Royal Challengers Bangalore,S Rana,18,16,2,1,112.5,b AR Patel,4
2,Royal Challengers Bangalore,AB de Villiers,53,26,1,5,203.85,c AR Patel b L Balaji,5
2,Royal Challengers Bangalore,Yuvraj Singh,3,11,0,0,27.27,c V Sehwag b Shivam Sharma,6
2,Royal Challengers Bangalore,JA Morkel,16,8,0,2,200.0,c GJ Bailey b Shivam Sharma,7
2,Royal Challengers Bangalore,MA Starc,29,23,4,0,126.09,c DA Miller b L Balaji,8
2,Royal Challengers Bangalore,HV Patel,6,3,1,0,200.0,c WP Saha b MG Johnson,9
2,Royal Challengers Bangalore,VR Aaron,17,11,1,1,154.55,not out,10
2,Royal Challengers Bangalore,YS Chahal,1,1,0,0,100.0,not out,11
