innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,V Sehwag,28,21,Mandeep Singh,21,15,60,35
1,Kings XI Punjab,2,GJ Maxwell,6,3,V Sehwag,2,3,8,6
1,Kings XI Punjab,3,GJ Maxwell,19,8,DA Miller,5,4,25,12
1,Kings XI Punjab,4,GJ Bailey,1,7,DA Miller,22,10,23,17
1,Kings XI Punjab,5,WP Saha,13,14,DA Miller,39,15,54,29
1,Kings XI Punjab,6,MG Johnson,10,5,WP Saha,4,3,14,8
1,Kings XI Punjab,7,MG Johnson,2,6,AR Patel,2,3,5,9
1,Kings XI Punjab,8,Shivam Sharma,4,2,MG Johnson,0,0,4,2
1,Kings XI Punjab,9,L Balaji,1,1,MG Johnson,4,1,5,2
2,Royal Challengers Bangalore,1,CH Gayle,4,7,PA Patel,4,6,8,13
2,Royal Challengers Bangalore,2,V Kohli,0,1,PA Patel,0,0,0,1
2,Royal Challengers Bangalore,3,S Rana,9,11,PA Patel,9,8,18,19
2,Royal Challengers Bangalore,4,S Rana,9,5,AB de Villiers,4,3,13,8
2,Royal Challengers Bangalore,5,Yuvraj Singh,3,11,AB de Villiers,8,5,11,16
2,Royal Challengers Bangalore,6,JA Morkel,16,8,AB de Villiers,7,2,26,10
2,Royal Challengers Bangalore,7,AB de Villiers,34,16,MA Starc,13,12,49,27
2,Royal Challengers Bangalore,8,MA Starc,2,2,HV Patel,6,3,8,5
2,Royal Challengers Bangalore,9,VR Aaron,6,8,MA Starc,14,9,20,17
2,Royal Challengers Bangalore,10,VR Aaron,11,3,YS Chahal,1,1,13,4
