match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2016-04-10,Delhi Daredevils,Eden Gardens,35,33,7,0,106.06,c CH Morris b A Mishra,1
5,2016-04-13,Mumbai Indians,Eden Gardens,8,10,1,0,80.0,c KA Pollard b MJ McClenaghan,1
8,2016-04-16,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",38,34,3,1,111.76,lbw b A Ashish Reddy,1
13,2016-04-19,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",53,28,9,0,189.29,lbw b P Sahu,1
20,2016-04-24,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,1,0,0,0.0,lbw b JA Morkel,1
24,2016-04-28,Mumbai Indians,Wankhede Stadium,36,20,1,2,180.0,c KA Pollard b Harbhajan Singh,1
26,2016-04-30,Delhi Daredevils,Feroz Shah Kotla,72,52,6,2,138.46,c KK Nair b CH Morris,1
30,2016-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,4,0,0,25.0,c V Kohli b STR Binny,1
32,2016-05-04,Kings XI Punjab,Eden Gardens,70,49,6,2,142.86,run out (),1
38,2016-05-08,Gujarat Lions,Eden Gardens,14,10,3,0,140.0,c KD Karthik b DS Kulkarni,1
45,2016-05-14,Rising Pune Supergiants,Eden Gardens,4,1,1,0,400.0,st MS Dhoni b R Ashwin,1
48,2016-05-16,Royal Challengers Bangalore,Eden Gardens,2,4,0,0,50.0,c & b Iqbal Abdulla,1
51,2016-05-19,Gujarat Lions,Green Park,25,19,3,1,131.58,c KD Karthik b DR Smith,1
55,2016-05-22,Sunrisers Hyderabad,Eden Gardens,25,17,4,0,147.06,c KS Williamson b BB Sran,1
58,2016-05-25,Sunrisers Hyderabad,Feroz Shah Kotla,11,7,1,0,157.14,c MC Henriques b BB Sran,1
